threshold,topN,train_EF_0.05,train_EF_0.05_std,val_EF_0.05,val_EF_0.05_std,test_EF_0.05,test_EF_0.05_std,ext_EF_0.05,ext_EF_0.05_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
0.8,Top30,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2766942923336437,0.03288067115885331,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.8,Top40,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.8,Top50,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.2351274787535411,0.025337880764870112,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2804953560371517,0.030460368733743328
0.8,Top60,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.8,Top70,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2769597387119453,0.04353610699404875,1.2351274787535411,0.025337880764870088,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.8,Top80,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2476399246012566,0.05552847766860704,1.2351274787535411,0.025337880764870088,0.0,0.0,1.89,0.63,1.4733333333333332,0.0,1.2941176470588236,0.0
0.8,Top90,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2476399246012566,0.05552847766860704,1.2351274787535411,0.025337880764870088,0.0,0.0,1.764,0.2817445651649734,1.4733333333333332,0.0,1.2941176470588236,0.0
0.85,Top10,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.85,Top100,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.262299831656601,0.03761433035212049,1.2351274787535411,0.025337880764870088,0.0,0.0,1.638,0.34506521122825456,1.4733333333333332,0.0,1.2941176470588236,0.0
0.85,Top120,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2769597387119453,0.04353610699404875,1.2351274787535411,0.025337880764870088,0.0,0.0,2.1420000000000003,0.34506521122825473,1.4733333333333332,0.0,1.2941176470588236,0.0
0.85,Top130,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2769597387119453,0.04353610699404875,1.2351274787535411,0.025337880764870088,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.85,Top140,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2769597387119453,0.04353610699404875,1.2351274787535411,0.025337880764870088,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.85,Top15,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2766942923336437,0.03288067115885331,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.85,Top20,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2766942923336437,0.03288067115885331,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.85,Top25,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2766942923336437,0.03288067115885331,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.85,Top30,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2766942923336437,0.03288067115885331,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.85,Top40,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.85,Top50,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.2351274787535411,0.025337880764870112,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2804953560371517,0.030460368733743328
0.85,Top60,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.85,Top70,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2769597387119453,0.04353610699404875,1.2351274787535411,0.025337880764870088,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.85,Top80,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2476399246012566,0.05552847766860704,1.2351274787535411,0.025337880764870088,0.0,0.0,1.89,0.63,1.4733333333333332,0.0,1.2941176470588236,0.0
0.85,Top90,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2476399246012566,0.05552847766860704,1.2351274787535411,0.025337880764870088,0.0,0.0,1.764,0.2817445651649734,1.4733333333333332,0.0,1.2941176470588236,0.0
0.9,Top10,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.9,Top100,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.262299831656601,0.03761433035212049,1.2351274787535411,0.025337880764870088,0.0,0.0,1.638,0.34506521122825456,1.4733333333333332,0.0,1.2941176470588236,0.0
0.9,Top120,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2769597387119453,0.04353610699404875,1.2351274787535411,0.025337880764870088,0.0,0.0,2.1420000000000003,0.34506521122825473,1.4733333333333332,0.0,1.2941176470588236,0.0
0.9,Top130,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2769597387119453,0.04353610699404875,1.2351274787535411,0.025337880764870088,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.9,Top140,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2769597387119453,0.04353610699404875,1.2351274787535411,0.025337880764870088,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.9,Top15,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2766942923336437,0.03288067115885331,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.9,Top20,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2766942923336437,0.03288067115885331,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.9,Top25,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2766942923336437,0.03288067115885331,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.9,Top30,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2766942923336437,0.03288067115885331,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.9,Top40,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.9,Top50,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.2351274787535411,0.025337880764870112,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2804953560371517,0.030460368733743328
0.9,Top60,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.9,Top70,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2769597387119453,0.04353610699404875,1.2351274787535411,0.025337880764870088,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.9,Top80,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2476399246012566,0.05552847766860704,1.2351274787535411,0.025337880764870088,0.0,0.0,1.89,0.63,1.4733333333333332,0.0,1.2941176470588236,0.0
0.9,Top90,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2476399246012566,0.05552847766860704,1.2351274787535411,0.025337880764870088,0.0,0.0,1.764,0.2817445651649734,1.4733333333333332,0.0,1.2941176470588236,0.0
0.95,Top10,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.95,Top100,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.262299831656601,0.03761433035212049,1.2351274787535411,0.025337880764870088,0.0,0.0,1.638,0.34506521122825456,1.4733333333333332,0.0,1.2941176470588236,0.0
0.95,Top120,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2769597387119453,0.04353610699404875,1.2351274787535411,0.025337880764870088,0.0,0.0,2.1420000000000003,0.34506521122825473,1.4733333333333332,0.0,1.2941176470588236,0.0
0.95,Top130,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2769597387119453,0.04353610699404875,1.2351274787535411,0.025337880764870088,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.95,Top140,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2769597387119453,0.04353610699404875,1.2351274787535411,0.025337880764870088,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.95,Top15,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2766942923336437,0.03288067115885331,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.95,Top20,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2766942923336437,0.03288067115885331,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.95,Top25,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2766942923336437,0.03288067115885331,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.95,Top30,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2766942923336437,0.03288067115885331,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.95,Top40,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.95,Top50,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.2351274787535411,0.025337880764870112,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2804953560371517,0.030460368733743328
0.95,Top60,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.95,Top70,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2769597387119453,0.04353610699404875,1.2351274787535411,0.025337880764870088,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.95,Top80,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2476399246012566,0.05552847766860704,1.2351274787535411,0.025337880764870088,0.0,0.0,1.89,0.63,1.4733333333333332,0.0,1.2941176470588236,0.0
0.95,Top90,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2476399246012566,0.05552847766860704,1.2351274787535411,0.025337880764870088,0.0,0.0,1.764,0.2817445651649734,1.4733333333333332,0.0,1.2941176470588236,0.0
